numMC,PL,PL%,
1005,-0.0015,-0.1500,
1006,0.0049,0.4900,
1007,-0.0333,-3.3300,
1008,0.0001,0.0100,
1009,-0.0058,-0.5800,
1010,-0.0197,-1.9700,
1011,-0.0003,-0.0300,
1012,-0.0021,-0.2100,
1013,-0.0101,-1.0100,
1014,-0.0005,-0.0500,
1015,0.0024,0.2400,
1016,0.006,0.6000,
1017,-0.0005,-0.0500,
1018,-0.0072,-0.7200,
1019,0.0007,0.0700,
1020,-0.0015,-0.1500,
1021,-0.0029,-0.2900,
1022,0.0187,1.8700,
1023,0.0003,0.0300,
1024,-0.0013,-0.1300,
1025,-0.0212,-2.1200,
1026,-0.0035,-0.3500,
1027,0,0.0000,
1028,0.0045,0.4500,
1029,-0.0009,-0.0900,
1030,0,0.0000,
1031,-0.0063,-0.6300,
1032,-0.002,-0.2000,
1033,0.0004,0.0400,
1034,-0.0011,-0.1100,
1035,0.001,0.1000,
1036,-0.0008,-0.0800,
1037,-0.006,-0.6000,
1038,-0.0184,-1.8400,
1039,-0.006,-0.6000,
1040,-0.0012,-0.1200,
1041,0.0017,0.1700,
1042,0.0012,0.1200,
1043,0.0009,0.0900,
1044,0.0003,0.0300,
1045,-0.0011,-0.1100,
1046,0.0123,1.2300,
1047,-0.0021,-0.2100,
1048,0.0033,0.3300,
1049,-0.0044,-0.4400,
1050,0.0005,0.0500,
1051,0.0005,0.0500,
1052,0.0014,0.1400,
1053,-0.0008,-0.0800,
1054,0.0014,0.1400,
1055,-0.0001,-0.0100,
1056,0.0167,1.6700,
1057,0.0006,0.0600,
1058,-0.0052,-0.5200,
1059,-0.0026,-0.2600,
1060,-0.0017,-0.1700,
1061,-0.0028,-0.2800,
1062,-0.0042,-0.4200,
1063,-0.0013,-0.1300,
1064,0,0.0000,
1065,0.0009,0.0900,
1066,0.0007,0.0700,
1067,0.0034,0.3400,
1068,0.0067,0.6700,
1069,-0.0128,-1.2800,
1070,-0.0009,-0.0900,
1071,-0.0009,-0.0900,
1072,0.0018,0.1800,
1073,0.0073,0.7300,
1074,0.0037,0.3700,
1075,-0.0042,-0.4200,
1076,0.0158,1.5800,
1077,0.0004,0.0400,
1078,-0.0026,-0.2600,
1079,-0.0005,-0.0500,
1080,-0.0407,-4.0700,
1081,0.0004,0.0400,
1082,-0.0206,-2.0600,
1083,-0.0045,-0.4500,
1084,-0.0443,-4.4300,
1085,-0.0004,-0.0400,
1086,0.0043,0.4300,
1087,-0.001,-0.1000,
1088,-0.0065,-0.6500,
1089,0.0058,0.5800,
1090,0.0003,0.0300,
1091,0.0023,0.2300,
1092,0.0012,0.1200,
1093,0.0006,0.0600,
1094,-0.0008,-0.0800,
1095,-0.002,-0.2000,
1096,0.0003,0.0300,
1097,-0.0066,-0.6600,
1098,0.0027,0.2700,
1099,0.0044,0.4400,
1100,0.0107,1.0700,
1101,0.0026,0.2600,
1102,-0.0009,-0.0900,
1103,0.001,0.1000,
1104,-0.0055,-0.5500,
1105,-0.0007,-0.0700,
1106,0.001,0.1000,
1107,-0.006,-0.6000,
1108,-0.0022,-0.2200,
1109,0.0055,0.5500,
1110,-0.0027,-0.2700,
1111,0.002,0.2000,
1112,0.0035,0.3500,
1113,0.0006,0.0600,
1114,-0.0042,-0.4200,
1115,0.0121,1.2100,
1116,-0.0016,-0.1600,
1117,-0.0026,-0.2600,
1118,0.0002,0.0200,
1119,-0.0049,-0.4900,
1120,-0.0028,-0.2800,
1121,-0.0031,-0.3100,
1122,-0.0011,-0.1100,
1123,-0.0005,-0.0500,
1124,-0.0029,-0.2900,
1125,-0.0027,-0.2700,
1126,0.0002,0.0200,
1127,0.0012,0.1200,
1128,0.0019,0.1900,
1129,-0.0014,-0.1400,
1130,0.0008,0.0800,
1131,-0.0024,-0.2400,
1132,0.0005,0.0500,
1133,0.0019,0.1900,
1134,0.0001,0.0100,
1135,0.0024,0.2400,
1136,-0.0022,-0.2200,
1137,0.0018,0.1800,
1138,0.001,0.1000,
1139,-0.002,-0.2000,
1140,-0.0005,-0.0500,
1141,0,0.0000,
1142,0.0004,0.0400,
1143,-0.0109,-1.0900,
1144,-0.0062,-0.6200,
1145,-0.0032,-0.3200,
1146,-0.0006,-0.0600,
1147,-0.0002,-0.0200,
1148,-0.0036,-0.3600,
1149,0.0032,0.3200,
1150,-0.0014,-0.1400,
1151,0.0009,0.0900,
1152,-0.0033,-0.3300,
1153,0.0003,0.0300,
1154,-0.0045,-0.4500,
1155,-0.0022,-0.2200,
1156,-0.0046,-0.4600,
1157,-0.0002,-0.0200,
1158,0.0026,0.2600,
1159,-0.0064,-0.6400,
1160,-0.0414,-4.1400,
1161,0.0042,0.4200,
1162,0.0032,0.3200,
1163,-0.0142,-1.4200,
1164,-0.0116,-1.1600,
1165,-0.0055,-0.5500,
1166,-0.002,-0.2000,
1167,-0.0227,-2.2700,
1168,0.0003,0.0300,
1169,0.001,0.1000,
1170,-0.0016,-0.1600,
1171,0.0008,0.0800,
1172,-0.0007,-0.0700,
1173,0.0103,1.0300,
1174,-0.0015,-0.1500,
1175,0.0027,0.2700,
1176,0.0025,0.2500,
1177,-0.0089,-0.8900,
1178,0.0039,0.3900,
1179,-0.0183,-1.8300,
1180,0.0022,0.2200,
1181,-0.0019,-0.1900,
1182,0.004,0.4000,
1183,0.0031,0.3100,
1184,-0.0045,-0.4500,
1185,-0.006,-0.6000,
1186,0.0009,0.0900,
1187,-0.0301,-3.0100,
1188,0.0004,0.0400,
1189,0.0022,0.2200,
1190,-0.0001,-0.0100,
1191,0.0005,0.0500,
1192,-0.0123,-1.2300,
1193,0.0003,0.0300,
1194,-0.0015,-0.1500,
1195,-0.0017,-0.1700,
1196,-0.0025,-0.2500,
1197,0.0033,0.3300,
1198,0.0095,0.9500,
1199,-0.0014,-0.1400,
1200,0.0062,0.6200,
1201,0.0076,0.7600,
1202,-0.002,-0.2000,
1203,-0.0016,-0.1600,
1204,-0.0008,-0.0800,
1205,0.0057,0.5700,
1206,-0.0023,-0.2300,
1207,0.0004,0.0400,
1208,0,0.0000,
1209,0.0006,0.0600,
1210,0.004,0.4000,
1211,0.0001,0.0100,
1212,0.0004,0.0400,
1213,0.0151,1.5100,
1214,0,0.0000,
1215,0.0012,0.1200,
1216,-0.0018,-0.1800,
1217,0.0011,0.1100,
1218,0.0006,0.0600,
1219,-0.0038,-0.3800,
1220,-0.0011,-0.1100,
1221,-0.0026,-0.2600,
1222,-0.0243,-2.4300,
1223,0.003,0.3000,
1224,-0.0022,-0.2200,
1225,-0.0015,-0.1500,
1226,-0.0012,-0.1200,
1227,-0.0005,-0.0500,
1228,0.0035,0.3500,
1229,0.0037,0.3700,
1230,0.0008,0.0800,
1231,-0.0146,-1.4600,
1232,-0.004,-0.4000,
1233,-0.0012,-0.1200,
1234,-0.0232,-2.3200,
1235,-0.0208,-2.0800,
1236,0.0008,0.0800,
1237,-0.0003,-0.0300,
1238,0.0022,0.2200,
1239,0.0022,0.2200,
1240,0.0027,0.2700,
1241,-0.0043,-0.4300,
1242,-0.0028,-0.2800,
1243,-0.0038,-0.3800,
1244,-0.0008,-0.0800,
1245,0.0114,1.1400,
1246,-0.0087,-0.8700,
1247,-0.0022,-0.2200,
1248,0.002,0.2000,
1249,-0.0003,-0.0300,
1250,0.0057,0.5700,
1251,0.0025,0.2500,
1252,0.0001,0.0100,
1253,-0.0055,-0.5500,
1254,-0.0009,-0.0900,
1255,0.0004,0.0400,
1256,0.0014,0.1400,
1257,0.0001,0.0100,
1258,-0.0266,-2.6600,
1259,-0.0017,-0.1700,
1260,0.0031,0.3100,
1261,0.0002,0.0200,
1262,-0.0089,-0.8900,
1263,-0.0025,-0.2500,
1264,-0.0117,-1.1700,
1265,-0.0018,-0.1800,
1266,-0.0125,-1.2500,
1267,-0.0002,-0.0200,
1268,-0.0006,-0.0600,
1269,0.0214,2.1400,
1270,-0.0072,-0.7200,
1271,-0.0011,-0.1100,
1272,-0.0021,-0.2100,
1273,0.0014,0.1400,
1274,0.0011,0.1100,
1275,0.0023,0.2300,
1276,-0.0001,-0.0100,
1277,0.0115,1.1500,
1278,0.0014,0.1400,
1279,-0.0069,-0.6900,
1280,0.0196,1.9600,
1281,-0.0082,-0.8200,
1282,0.002,0.2000,
1283,0.0023,0.2300,
1284,-0.0027,-0.2700,
1285,-0.0057,-0.5700,
1286,-0.0017,-0.1700,
1287,-0.0011,-0.1100,
1288,0.005,0.5000,
1289,0.0006,0.0600,
1290,0.0014,0.1400,
1291,-0.0099,-0.9900,
1292,0.0034,0.3400,
1293,0.0006,0.0600,
1294,-0.0008,-0.0800,
1295,0.0005,0.0500,
1296,-0.0001,-0.0100,
1297,-0.0036,-0.3600,
1298,0.0005,0.0500,
1299,0.0011,0.1100,
1300,0.0004,0.0400,
1301,0.0027,0.2700,
1302,-0.0005,-0.0500,
1303,0.0026,0.2600,
1304,-0.0005,-0.0500,
1305,-0.0074,-0.7400,
1306,-0.0033,-0.3300,
1307,-0.0008,-0.0800,
1308,0.0018,0.1800,
1309,-0.0021,-0.2100,
1310,-0.0061,-0.6100,
1311,-0.0017,-0.1700,
1312,-0.0025,-0.2500,
1313,0.0008,0.0800,
1314,0.0001,0.0100,
1315,0.0106,1.0600,
1316,0.0121,1.2100,
1317,-0.0446,-4.4600,
1318,-0.0079,-0.7900,
1319,-0.0032,-0.3200,
1320,-0.0019,-0.1900,
1321,0.0024,0.2400,
1322,-0.0011,-0.1100,
1323,0.0018,0.1800,
1324,-0.0018,-0.1800,
1325,-0.0001,-0.0100,
1326,-0.0063,-0.6300,
1327,-0.0009,-0.0900,
1328,0.003,0.3000,
1329,0.0038,0.3800,
1330,0.004,0.4000,
1331,0.0006,0.0600,
1332,-0.0132,-1.3200,
1333,-0.0084,-0.8400,
1334,-0.0061,-0.6100,
1335,-0.0019,-0.1900,
1336,0.0008,0.0800,
1337,0.0016,0.1600,
1338,-0.0019,-0.1900,
1339,-0.0001,-0.0100,
1340,0.0006,0.0600,
1341,-0.002,-0.2000,
1342,0.0024,0.2400,
1343,0.0026,0.2600,
1344,0.0074,0.7400,
1345,0.0016,0.1600,
1346,-0.0048,-0.4800,
1347,0.0009,0.0900,
1348,-0.0019,-0.1900,
1349,0.0004,0.0400,
1350,0.0045,0.4500,
1351,-0.001,-0.1000,
1352,0.0009,0.0900,
1353,-0.0005,-0.0500,
1354,-0.0015,-0.1500,
1355,-0.0027,-0.2700,
1356,-0.0681,-6.8100,
1357,-0.0034,-0.3400,
1358,0.0019,0.1900,
1359,-0.0059,-0.5900,
1360,-0.0074,-0.7400,
1361,0.002,0.2000,
1362,0.001,0.1000,
1363,0.0077,0.7700,
1364,-0.0032,-0.3200,
1365,-0.0011,-0.1100,
1366,-0.0002,-0.0200,
1367,-0.0083,-0.8300,
1368,0.0001,0.0100,
1369,-0.0038,-0.3800,
1370,0.0012,0.1200,
1371,-0.0077,-0.7700,
1372,-0.0008,-0.0800,
1373,-0.0108,-1.0800,
1374,0.0037,0.3700,
1375,0.0002,0.0200,
1376,-0.0017,-0.1700,
1377,0.0003,0.0300,
1378,0.0016,0.1600,
1379,0.0027,0.2700,
1380,-0.0062,-0.6200,
1381,-0.0009,-0.0900,
1382,-0.0006,-0.0600,
1383,0.0045,0.4500,
1384,-0.0024,-0.2400,
1385,0.0025,0.2500,
1386,0,0.0000,
1387,-0.0041,-0.4100,
1388,0.0022,0.2200,
1389,-0.0024,-0.2400,
1390,-0.0022,-0.2200,
1391,-0.0014,-0.1400,
1392,-0.0012,-0.1200,
1393,0.0025,0.2500,
1394,-0.0004,-0.0400,
1395,-0.0018,-0.1800,
1396,0.0041,0.4100,
1397,0.0097,0.9700,
1398,-0.0104,-1.0400,
1399,-0.0013,-0.1300,
1400,0.0111,1.1100,
1401,0.0073,0.7300,
1402,0.0013,0.1300,
1403,0.0013,0.1300,
1404,-0.0014,-0.1400,
1405,-0.0014,-0.1400,
1406,-0.0001,-0.0100,
1407,0.0015,0.1500,
1408,0.0029,0.2900,
1409,0.0018,0.1800,
1410,-0.0429,-4.2900,
1411,-0.0056,-0.5600,
1412,-0.0127,-1.2700,
1413,-0.0113,-1.1300,
1414,0.0005,0.0500,
1415,0.001,0.1000,
1416,0.0022,0.2200,
1417,-0.0041,-0.4100,
1418,0.01,1.0000,
1419,-0.0013,-0.1300,
1420,-0.0036,-0.3600,
1421,-0.0043,-0.4300,
1422,-0.0004,-0.0400,
1423,0.0008,0.0800,
1424,-0.0021,-0.2100,
1425,0.0062,0.6200,
1426,0.0023,0.2300,
1427,0.0094,0.9400,
1428,-0.0023,-0.2300,
1429,0.0059,0.5900,
1430,0.0039,0.3900,
1431,0.0035,0.3500,
1432,0.0003,0.0300,
1433,-0.0078,-0.7800,
1434,-0.0333,-3.3300,
1435,-0.0013,-0.1300,
1436,0.0022,0.2200,
1437,-0.0031,-0.3100,
1438,0.0029,0.2900,
1439,0.0012,0.1200,
1440,-0.0003,-0.0300,
1441,-0.0013,-0.1300,
1442,0.0023,0.2300,
1443,0.0048,0.4800,
1444,-0.003,-0.3000,
1445,0.0013,0.1300,
1446,-0.0001,-0.0100,
1447,-0.0033,-0.3300,
1448,-0.0007,-0.0700,
1449,0.0057,0.5700,
1450,0,0.0000,
1451,-0.0288,-2.8800,
1452,0.0029,0.2900,
1453,-0.0004,-0.0400,
1454,0.0005,0.0500,
1455,0.004,0.4000,
1456,0.014,1.4000,
1457,-0.0151,-1.5100,
1458,-0.004,-0.4000,
1459,0.0014,0.1400,
1460,-0.0018,-0.1800,
1461,0.0005,0.0500,
1462,0.006,0.6000,
1463,-0.0005,-0.0500,
1464,0.0003,0.0300,
1465,-0.0019,-0.1900,
1466,-0.0024,-0.2400,
1467,0.0184,1.8400,
1468,0.0003,0.0300,
1469,0.0044,0.4400,
1470,-0.0018,-0.1800,
1471,-0.0035,-0.3500,
1472,0.0001,0.0100,
1473,0.0009,0.0900,
1474,0.0001,0.0100,
1475,-0.0092,-0.9200,
1476,-0.0137,-1.3700,
1477,-0.0003,-0.0300,
1478,0,0.0000,
1479,0.0035,0.3500,
1480,0.0045,0.4500,
1481,-0.0005,-0.0500,
1482,-0.0013,-0.1300,
1483,0.0029,0.2900,
1484,-0.0007,-0.0700,
1485,0.0027,0.2700,
1486,0.0014,0.1400,
1487,0.004,0.4000,
1488,-0.0001,-0.0100,
1489,-0.0059,-0.5900,
1490,0.0027,0.2700,
1491,-0.0012,-0.1200,
1492,-0.0103,-1.0300,
1493,-0.002,-0.2000,
1494,-0.0002,-0.0200,
1495,-0.0013,-0.1300,
1496,0.0045,0.4500,
1497,-0.0001,-0.0100,
1498,-0.0011,-0.1100,
1499,-0.0013,-0.1300,
1500,-0.0003,-0.0300,
1501,-0.022,-2.2000,
1502,0,0.0000,
1503,0.0008,0.0800,
1504,-0.0074,-0.7400,
1505,0.0053,0.5300,
1506,0.0028,0.2800,
1507,-0.0003,-0.0300,
1508,-0.0055,-0.5500,
1509,0,0.0000,
1510,-0.0008,-0.0800,
1511,0,0.0000,
1512,0.0123,1.2300,
1513,-0.0008,-0.0800,
1514,-0.0013,-0.1300,
1515,0.0012,0.1200,
1516,0.0006,0.0600,
1517,-0.0035,-0.3500,
1518,0.0021,0.2100,
1519,0.0012,0.1200,
1520,0.0114,1.1400,
1521,-0.0028,-0.2800,
1522,-0.0358,-3.5800,
1523,-0.001,-0.1000,
1524,-0.0033,-0.3300,
1525,0.0027,0.2700,
1526,0.0026,0.2600,
1527,0.0029,0.2900,
1528,-0.0158,-1.5800,
1529,0.0036,0.3600,
1530,-0.0047,-0.4700,
1531,0.0003,0.0300,
1532,0.0018,0.1800,
1533,-0.0013,-0.1300,
1534,0.0002,0.0200,
1535,0.0049,0.4900,
1536,-0.0092,-0.9200,
1537,0.0051,0.5100,
1538,-0.0008,-0.0800,
1539,-0.0099,-0.9900,
1540,0,0.0000,
1541,-0.006,-0.6000,
1542,0.0012,0.1200,
1543,-0.001,-0.1000,
1544,-0.0066,-0.6600,
1545,0.0053,0.5300,
1546,-0.0025,-0.2500,
1547,-0.0683,-6.8300,
1548,-0.0076,-0.7600,
1549,0.0035,0.3500,
1550,-0.0024,-0.2400,
1551,-0.0019,-0.1900,
1552,0.004,0.4000,
1553,-0.003,-0.3000,
1554,-0.0018,-0.1800,
1555,0.0012,0.1200,
1556,-0.0063,-0.6300,
1557,-0.0057,-0.5700,
1558,-0.0101,-1.0100,
1559,-0.0017,-0.1700,
1560,0.0005,0.0500,
1561,-0.0282,-2.8200,
1562,0.0051,0.5100,
1563,-0.0056,-0.5600,
1564,-0.0047,-0.4700,
1565,-0.0005,-0.0500,
1566,0.0002,0.0200,
1567,0.0001,0.0100,
1568,-0.0078,-0.7800,
1569,-0.0035,-0.3500,
1570,-0.0008,-0.0800,
1571,-0.0023,-0.2300,
1572,-0.0106,-1.0600,
1573,-0.0094,-0.9400,
1574,0.0023,0.2300,
1575,0.003,0.3000,
1576,-0.0001,-0.0100,
1577,-0.0231,-2.3100,
1578,-0.0132,-1.3200,
1579,-0.0062,-0.6200,
1580,0.0017,0.1700,
1581,-0.0082,-0.8200,
1582,-0.0053,-0.5300,
1583,-0.0004,-0.0400,
1584,-0.0019,-0.1900,
1585,-0.0021,-0.2100,
1586,-0.0033,-0.3300,
1587,0.0075,0.7500,
1588,0.0006,0.0600,
1589,-0.0043,-0.4300,
1590,0.001,0.1000,
1591,0.0007,0.0700,
1592,0,0.0000,
1593,-0.0022,-0.2200,
1594,-0.0057,-0.5700,
1595,0.0007,0.0700,
1596,0.0085,0.8500,
1597,0.0037,0.3700,
1598,-0.0014,-0.1400,
1599,0.0032,0.3200,
1600,0.0071,0.7100,
1601,0.0109,1.0900,
1602,-0.0045,-0.4500,
1603,-0.01,-1.0000,
1604,0.0011,0.1100,
1605,-0.0016,-0.1600,
1606,0.002,0.2000,
1607,-0.0033,-0.3300,
1608,0.0001,0.0100,
1609,-0.0056,-0.5600,
1610,0.0005,0.0500,
1611,0.0028,0.2800,
1612,0.0058,0.5800,
1613,-0.0003,-0.0300,
1614,0.0009,0.0900,
1615,-0.0072,-0.7200,
1616,0.0005,0.0500,
1617,-0.0034,-0.3400,
1618,0.0011,0.1100,
1619,-0.0028,-0.2800,
1620,-0.012,-1.2000,
1621,0.0043,0.4300,
1622,-0.0049,-0.4900,
1623,-0.0394,-3.9400,
1624,-0.0023,-0.2300,
1625,-0.0027,-0.2700,
1626,0.0003,0.0300,
1627,0.0075,0.7500,
1628,-0.0114,-1.1400,
1629,0.0035,0.3500,
1630,-0.0096,-0.9600,
1631,0.0006,0.0600,
1632,-0.0009,-0.0900,
1633,-0.0015,-0.1500,
1634,-0.0008,-0.0800,
1635,-0.0009,-0.0900,
1636,-0.002,-0.2000,
1637,0.0016,0.1600,
1638,0.0029,0.2900,
1639,0.0059,0.5900,
1640,-0.0047,-0.4700,
1641,0.0066,0.6600,
1642,-0.0003,-0.0300,
1643,-0.0045,-0.4500,
1644,-0.0007,-0.0700,
1645,0.0026,0.2600,
1646,0.0002,0.0200,
1647,0.001,0.1000,
1648,-0.0054,-0.5400,
1649,-0.0027,-0.2700,
1650,0.0001,0.0100,
1651,0.0118,1.1800,
1652,-0.0018,-0.1800,
1653,-0.0045,-0.4500,
1654,-0.0033,-0.3300,
1655,0.0016,0.1600,
1656,0.0091,0.9100,
1657,0.0024,0.2400,
1658,0.0055,0.5500,
1659,0.0024,0.2400,
1660,0.0015,0.1500,
1661,-0.0013,-0.1300,
1662,-0.0024,-0.2400,
1663,0.0009,0.0900,
1664,-0.0013,-0.1300,
1665,-0.0015,-0.1500,
1666,0.0011,0.1100,
1667,-0.0181,-1.8100,
1668,-0.0017,-0.1700,
1669,0.0015,0.1500,
1670,0.0067,0.6700,
1671,-0.0006,-0.0600,
1672,0.0026,0.2600,
1673,-0.001,-0.1000,
1674,-0.0239,-2.3900,
1675,-0.0047,-0.4700,
1676,0.0112,1.1200,
1677,0.0192,1.9200,
1678,0.0024,0.2400,
1679,-0.0051,-0.5100,
1680,0.0058,0.5800,
1681,-0.0054,-0.5400,
1682,-0.0042,-0.4200,
1683,0.001,0.1000,
1684,-0.0122,-1.2200,
1685,0.0012,0.1200,
1686,0.0042,0.4200,
1687,-0.001,-0.1000,
1688,0.0011,0.1100,
1689,0.0164,1.6400,
1690,0.0023,0.2300,
1691,-0.0019,-0.1900,
1692,-0.0024,-0.2400,
1693,-0.0012,-0.1200,
1694,-0.0019,-0.1900,
1695,0.002,0.2000,
1696,-0.0002,-0.0200,
1697,0.0002,0.0200,
1698,-0.0022,-0.2200,
1699,0.0004,0.0400,
1700,-0.0044,-0.4400,
1701,-0.0002,-0.0200,
1702,-0.0363,-3.6300,
1703,0,0.0000,
1704,-0.0137,-1.3700,
1705,-0.001,-0.1000,
1706,-0.0072,-0.7200,
1707,-0.0049,-0.4900,
1708,-0.0019,-0.1900,
1709,0.0026,0.2600,
1710,0.0006,0.0600,
1711,0.0001,0.0100,
1712,-0.0072,-0.7200,
1713,-0.0017,-0.1700,
1714,0.002,0.2000,
1715,0.0005,0.0500,
1716,-0.0046,-0.4600,
1717,-0.0076,-0.7600,
1718,0.0013,0.1300,
1719,-0.0027,-0.2700,
1720,-0.0028,-0.2800,
1721,0.0004,0.0400,
1722,-0.0016,-0.1600,
1723,0.0013,0.1300,
1724,0.0008,0.0800,
1725,0.0001,0.0100,
1726,-0.0009,-0.0900,
1727,-0.0011,-0.1100,
1728,-0.0054,-0.5400,
1729,-0.0018,-0.1800,
1730,-0.0011,-0.1100,
1731,-0.0028,-0.2800,
1732,-0.0059,-0.5900,
1733,0.0089,0.8900,
1734,0.0047,0.4700,
1735,-0.002,-0.2000,
1736,-0.0087,-0.8700,
1737,0.0011,0.1100,
1738,-0.0411,-4.1100,
1739,-0.0084,-0.8400,
1740,-0.0021,-0.2100,
1741,-0.0198,-1.9800,
1742,-0.0372,-3.7200,
1743,-0.0013,-0.1300,
1744,0.0033,0.3300,
1745,-0.0039,-0.3900,
1746,-0.0026,-0.2600,
1747,0.0097,0.9700,
1748,0.0045,0.4500,
1749,-0.0002,-0.0200,
1750,0.0045,0.4500,
1751,0.001,0.1000,
1752,0.0029,0.2900,
1753,-0.0033,-0.3300,
1754,-0.0025,-0.2500,
1755,-0.0026,-0.2600,
1756,-0.0049,-0.4900,
1757,-0.001,-0.1000,
1758,-0.0084,-0.8400,
1759,0.0106,1.0600,
1760,0.0024,0.2400,
1761,-0.0189,-1.8900,
1762,-0.0142,-1.4200,
1763,-0.0056,-0.5600,
1764,0.0003,0.0300,
1765,-0.0038,-0.3800,
1766,0.0001,0.0100,
1767,-0.0031,-0.3100,
1768,-0.0074,-0.7400,
1769,0.0031,0.3100,
1770,-0.0045,-0.4500,
1771,-0.0068,-0.6800,
1772,-0.003,-0.3000,
1773,-0.0012,-0.1200,
1774,-0.0001,-0.0100,
1775,-0.0069,-0.6900,
1776,0.0037,0.3700,
1777,0.0004,0.0400,
1778,-0.0032,-0.3200,
1779,0.0022,0.2200,
1780,0.0015,0.1500,
1781,0.0016,0.1600,
1782,-0.003,-0.3000,
1783,-0.0058,-0.5800,
1784,0.0055,0.5500,
1785,0.0009,0.0900,
1786,-0.0232,-2.3200,
1787,-0.0023,-0.2300,
1788,-0.0058,-0.5800,
1789,-0.0078,-0.7800,
1790,-0.0053,-0.5300,
1791,-0.0009,-0.0900,
1792,-0.001,-0.1000,
1793,-0.0009,-0.0900,
1794,0.0003,0.0300,
1795,-0.0016,-0.1600,
1796,-0.0011,-0.1100,
1797,0.0055,0.5500,
1798,0.0008,0.0800,
1799,0.0043,0.4300,
1800,0.0022,0.2200,
1801,0.006,0.6000,
1802,-0.0308,-3.0800,
1803,-0.0001,-0.0100,
1804,-0.0023,-0.2300,
1805,0.008,0.8000,
1806,0.0041,0.4100,
1807,-0.0017,-0.1700,
1808,-0.0037,-0.3700,
1809,0.0018,0.1800,
1810,-0.0047,-0.4700,
1811,-0.0009,-0.0900,
1812,-0.0006,-0.0600,
1813,0.0065,0.6500,
1814,0.003,0.3000,
1815,0.0004,0.0400,
1816,0.0032,0.3200,
1817,0.0001,0.0100,
1818,-0.001,-0.1000,
1819,-0.0002,-0.0200,
1820,-0.0004,-0.0400,
1821,-0.0015,-0.1500,
1822,0.0036,0.3600,
1823,-0.0002,-0.0200,
1824,-0.0094,-0.9400,
1825,0.0011,0.1100,
1826,0.0031,0.3100,
1827,-0.0025,-0.2500,
1828,-0.0019,-0.1900,
1829,0.0014,0.1400,
1830,-0.0065,-0.6500,
1831,0.0003,0.0300,
1832,0.0073,0.7300,
1833,-0.0028,-0.2800,
1834,-0.0008,-0.0800,
1835,0.0014,0.1400,
1836,0.0017,0.1700,
1837,-0.0029,-0.2900,
1838,-0.0013,-0.1300,
1839,-0.0028,-0.2800,
1840,-0.0116,-1.1600,
1841,-0.0008,-0.0800,
1842,0.0009,0.0900,
1843,0.0006,0.0600,
1844,0.0003,0.0300,
1845,-0.0007,-0.0700,
1846,0.0041,0.4100,
1847,0.0196,1.9600,
1848,-0.0055,-0.5500,
1849,-0.0026,-0.2600,
1850,0.0013,0.1300,
1851,-0.1392,-13.9200,
1852,0.0008,0.0800,
1853,0.0034,0.3400,
1854,-0.0012,-0.1200,
1855,-0.003,-0.3000,
1856,-0.0041,-0.4100,
1857,0.0007,0.0700,
1858,0.0149,1.4900,
1859,-0.0014,-0.1400,
1860,0.0073,0.7300,
1861,0.0539,5.3900,
1862,-0.0414,-4.1400,
1863,0,0.0000,
1864,0.0003,0.0300,
1865,0.0006,0.0600,
1866,0.0007,0.0700,
1867,-0.0029,-0.2900,
1868,0.0009,0.0900,
1869,0.0015,0.1500,
1870,-0.0146,-1.4600,
1871,-0.0016,-0.1600,
1872,0.0006,0.0600,
1873,-0.0005,-0.0500,
1874,0.0015,0.1500,
1875,-0.0038,-0.3800,
1876,-0.0069,-0.6900,
1877,-0.0413,-4.1300,
1878,-0.0039,-0.3900,
1879,-0.0009,-0.0900,
1880,0.0006,0.0600,
1881,-0.002,-0.2000,
1882,-0.0033,-0.3300,
1883,0.0108,1.0800,
1884,-0.0001,-0.0100,
1885,-0.0006,-0.0600,
1886,0.0032,0.3200,
1887,0.0015,0.1500,
1888,0.0028,0.2800,
1889,-0.0027,-0.2700,
1890,-0.0739,-7.3900,
1891,-0.0004,-0.0400,
1892,-0.0032,-0.3200,
1893,-0.0191,-1.9100,
1894,0.0277,2.7700,
1895,-0.0036,-0.3600,
1896,0.0028,0.2800,
1897,0,0.0000,
1898,-0.0005,-0.0500,
1899,0.0214,2.1400,
1900,0.0046,0.4600,
1901,-0.0005,-0.0500,
1902,-0.0593,-5.9300,
1903,0,0.0000,
1904,-0.0006,-0.0600,
1905,0.0034,0.3400,
1906,-0.0025,-0.2500,
1907,0.0005,0.0500,
1908,0.0023,0.2300,
1909,-0.0011,-0.1100,
1910,0.0032,0.3200,
1911,0.0022,0.2200,
1912,0.0054,0.5400,
1913,0.0006,0.0600,
1914,-0.0013,-0.1300,
1915,0.0021,0.2100,
1916,0.0052,0.5200,
1917,-0.0018,-0.1800,
1918,-0.0036,-0.3600,
1919,0.0014,0.1400,
1920,0.003,0.3000,
1921,0.0002,0.0200,
1922,0.0042,0.4200,
1923,-0.0084,-0.8400,
1924,-0.0014,-0.1400,
1925,0.0024,0.2400,
1926,-0.0001,-0.0100,
1927,0.0002,0.0200,
1928,-0.0034,-0.3400,
1929,-0.0009,-0.0900,
1930,-0.0111,-1.1100,
1931,0.0007,0.0700,
1932,-0.0027,-0.2700,
1933,-0.0067,-0.6700,
1934,0.0024,0.2400,
1935,-0.0004,-0.0400,
1936,-0.0037,-0.3700,
1937,0.0003,0.0300,
1938,-0.0235,-2.3500,
1939,0.0019,0.1900,
